,RegionID,SizeRank,Zip Code,RegionType,StateName,State,City,Metro,CountyName,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30
1491,61635,1646,10021,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,2496.654187007621,2526.4972088982804,2512.995141092149,2529.5039238170634,2532.392648123862,2538.110846850589,2551.003669138032,2574.3672497936027,2562.924379490945,2553.7871552406987,2521.0627025124595,2541.278109196205,2545.4072553036085,2578.3862302162743,2575.677474095947,2575.5543304878124,2577.1837850750667,2589.3176574013314,2588.9343370909514,2589.4566421997483,2585.57953404753,2575.902075011247,2558.2805890961927,2548.3366645183723,2554.128746574468,2559.218095551921,2583.276336013765,2609.343779794513,2626.377094071303,2625.164642765179,2606.7506970871864,2598.9621169358725,2586.371598729316,2595.473823604373,2602.443391336892,2616.447917335616,2606.063395744781,2615.0600095598083,2622.0546740276964,2641.5392594383125,2659.123873770058,2660.521802814019,2665.2915201896835,2658.7751962137963,2651.321807347327,2627.2972243391214,2631.344962542871,2657.287701219979,2697.189917161116,2710.143285356671,2700.7029621966158,2708.9561873012026,2710.788974176244,2728.838294025312,2725.7410086879268,2737.7820594590034,2726.1089131152216,2766.975239630455,2782.6431810968247,2822.452504332908,2776.66472153662,2767.129650283161,2713.786368802141,2671.60258664359,2579.6910036026293,2500.73893445437,2425.175357731969,2393.868374719307,2362.981413972423,2345.325825779895,2314.3648856726318,2316.265737549113,2323.159090584448,2341.9128530273047,2366.7704926064785,2409.5022207205247,2472.392773845804,2551.708354288609,2638.3396813439517,2710.0720191752102,2786.1978436252084,2830.143616900514,2906.53379240155,2965.862985592973,3042.6919129319017,3096.833900143996,3115.619456413391,3160.3187743446497,3185.569378558786,3220.3192490239235,3223.948724275048,3219.0969066255443,3197.01455026455
1502,66746,1660,21045,zip,MD,MD,Columbia,"Baltimore-Columbia-Towson, MD",Howard County,1611.719212451826,1606.6406559581235,1590.6380158693064,1598.647429281869,1596.7911842161843,1615.1394746377548,1628.2269689939733,1639.021680802213,1625.9173157827709,1607.688055890663,1595.074490361766,1607.718365333527,1635.61899590416,1644.5899219793796,1632.8261805404268,1608.8302217867208,1606.467850614967,1627.73822189223,1645.713998275028,1659.9308938442175,1659.364579526026,1650.3612576510498,1636.8847065756513,1609.1304212291957,1618.289976527425,1619.6629250900776,1646.4488191291305,1643.666477976731,1651.9019404725273,1651.312095213149,1649.717627033374,1652.322856057712,1661.7709403678175,1668.1566111036968,1674.585740531504,1649.9272632221132,1647.274095684092,1645.7103629854023,1647.9832339663146,1649.4339009273751,1646.704729943439,1674.077395375713,1680.8348599739445,1679.826231102432,1679.2967569706166,1694.2547212454003,1704.3502610264952,1709.0215795753916,1692.3021667174742,1691.9950961116774,1678.681782301725,1689.627624619699,1704.010062105688,1708.0796428776036,1730.0005911111778,1752.002724793426,1760.701793153581,1752.166289769215,1741.8717073809546,1749.0812827165807,1753.9078405052194,1728.1397095169127,1712.6179410716634,1723.3433819152317,1736.5994985662712,1736.298958904137,1723.7220755844694,1723.2125565301965,1751.5592790879398,1756.4964734939554,1757.221969100454,1763.941646535202,1783.4446690514396,1830.3355006850509,1854.6219122752047,1887.2961261511489,1905.4929997907127,1920.422835526656,1944.2248441069264,1959.452544645225,2029.7831759030776,2055.479304441402,2062.911920159572,2033.5645098756272,2039.2245845803247,2048.1251525548746,2047.681866506844,2064.833204052459,2102.2271920713806,2140.0782013641187,2142.805919332257,2112.246166101547,2088.833333333333
1505,69728,1663,28117,zip,NC,NC,Mooresville,"Charlotte-Concord-Gastonia, NC-SC",Iredell County,1097.8129055824888,1104.8914927325084,1093.7597519448277,1084.463198842441,1087.1607118245404,1096.9811148725214,1111.365861630633,1109.1219976868017,1116.6720373599333,1118.6287279406372,1124.656429724794,1131.674745951778,1133.3608470286445,1137.8556187019356,1131.6273052619658,1139.264785793256,1146.044158009677,1149.7517076039949,1147.1705060596253,1148.6687271074572,1148.1508625796578,1154.880066331884,1153.4252230856794,1160.5275806035856,1166.5057193217604,1176.66231900027,1170.884801650255,1179.6691028816747,1172.943313811102,1173.8614998275689,1160.7509419487687,1162.3673449355572,1158.7635685816408,1166.8862121297511,1163.6369209528991,1169.2159741931305,1166.222596847305,1172.9530766256876,1180.704559593631,1189.9985199414373,1196.4377534445794,1206.603740889803,1213.2272333469027,1225.6973713281357,1225.40346439282,1222.7615159678928,1229.9863945766472,1237.3952928520955,1265.4262964383895,1271.935806535634,1275.6262789255998,1271.5115203034352,1275.1354574191678,1277.2575647924486,1277.3059564395849,1293.435395548208,1300.1370742132892,1298.207697049135,1285.4889425862932,1291.3192915389989,1314.860282008689,1320.0780035477246,1312.4707172859637,1308.868574374078,1314.1931980511351,1322.762640704629,1341.5572727771032,1354.2536283348247,1381.5213558407058,1388.8564151728826,1391.5228930618491,1394.0784004046536,1409.4711005643671,1453.906169365991,1484.1012525751246,1509.7083830929691,1536.930532030528,1564.6489952741065,1592.1343948736458,1601.7406635222528,1621.2493657717437,1628.195825480663,1654.1022785092466,1657.2734518001946,1658.3579224537689,1659.772626968619,1674.6220586237391,1681.283946480982,1685.0244541112354,1696.5358268210778,1708.5462036757378,1725.1203905072832,1727.1931216931216
1513,72324,1672,32955,zip,FL,FL,Rockledge,"Palm Bay-Melbourne-Titusville, FL",Brevard County,1163.8871047483713,1163.5943816962067,1162.0804697427684,1164.518919121139,1167.5011870450603,1187.8721485602891,1188.7201209319298,1205.991769146926,1226.730310635675,1232.1358458501295,1240.5995234876214,1232.7500864052297,1250.5386954934158,1239.9511863258651,1240.4124631933882,1246.5090864041513,1257.1312942351135,1257.8700720276272,1254.5693411534005,1273.9762687029247,1288.0200770788342,1292.806974317808,1294.5856428361162,1315.8919545365943,1335.2251533112208,1317.0257429906085,1316.861325834732,1307.5005531267186,1335.9964846056723,1324.2734571982694,1330.077528831103,1327.5873561887374,1348.130782174292,1360.1180922317242,1378.0705523586091,1394.4340913152153,1406.6145184631036,1405.2950736536202,1403.5846410516203,1407.5257258091629,1416.289760604909,1413.0123561634462,1405.8678145570918,1334.552141513003,1353.5871497299393,1390.333477420556,1480.2732158557976,1489.2639795520513,1490.0631572718562,1491.727703121573,1491.9673735206104,1482.0977379984602,1482.9887250423003,1487.700638640961,1480.6488741490937,1494.7912398117717,1484.9866464987183,1498.048983313748,1479.6315399930247,1501.5479111702266,1524.3327062832109,1532.384259796967,1515.4650892807358,1495.4865029632017,1496.2676649288371,1523.8745941807172,1551.2641699963176,1561.264246748336,1545.7599753281647,1522.3425383945848,1548.1067132250578,1574.0234742972032,1615.418255408188,1632.8578486380095,1665.6275037843373,1692.483602886722,1718.0709069651557,1738.4797933927453,1770.1140552966049,1816.2435535971383,1863.5538325896305,1929.9061859210403,1937.7657122741723,1918.2907795222477,1967.3917738571472,2021.4617285838876,2096.0182405835963,2072.975540936953,2072.0319475195283,2078.7522248090486,2061.702574618019,2058.6675726742023,2029.4833333333331
1517,69925,1676,28403,zip,NC,NC,Wilmington,"Wilmington, NC",New Hanover County,892.2988217828498,893.7263730397622,888.425423442748,886.5281583007252,880.2212718249109,878.3643731423197,871.0372428965563,868.7883661496472,987.787524249472,1045.8530294809084,1125.2060417972682,1044.0406466819536,1044.318746315202,1029.925355315586,1027.926932133489,1032.615819903151,1034.6501348727652,1030.5999319035716,1022.2574670181084,1047.3284846035626,1064.0729651472425,1079.6602713378943,1069.555821659027,1084.6628512477723,1089.058360345984,1082.59442577882,1098.6806227444786,1098.5581624854317,1098.6908354076984,1091.179252819953,1100.517458414164,1116.0627995697232,1113.0520356566756,1121.0039939748704,1121.1570593664298,1107.883616202898,1099.474467983572,1114.260839963,1146.5976526910754,1151.181892745603,1149.3312710265438,1116.3475344354315,1127.546711668565,1131.7596550036203,1170.2876705947906,1190.2875751875267,1221.37475950434,1260.0340049899044,1259.723450090758,1265.0207555628529,1259.9140848165453,1264.5304965798853,1255.7213298751776,1300.71244306932,1335.334591363163,1336.7410194608512,1304.5937206770232,1275.746674444794,1273.6585881817668,1287.3257895690367,1294.1883444141424,1308.7044276905406,1299.577498650241,1308.8319002689552,1309.5691569077285,1303.7825448957158,1309.864549742131,1308.9963572831089,1311.831900713821,1324.5123135286851,1348.8536632867122,1371.6402612105935,1377.0986397512786,1382.866333989412,1418.350419327965,1443.6801876914765,1514.0159544985015,1544.5602962175617,1557.667211228834,1550.882789271822,1585.636656957434,1629.0284815581122,1639.5270214042246,1636.5084029203947,1659.7051984866168,1705.765672474457,1766.145088387635,1781.8500666191323,1809.2622554111376,1807.047158900073,1823.6700613587643,1810.1802401375812,1779.2904761904765
1518,95049,1677,85711,zip,AZ,AZ,Tucson,"Tucson, AZ",Pima County,594.4422994815711,596.2909726691024,595.3916413443523,598.0399304562567,601.8739385588044,596.8853652110569,598.7995432127767,595.9679900073247,600.8704631195981,603.2727320964945,606.8614094211412,612.0328664010581,608.1375010882762,618.4708897890706,619.1814107788713,624.8581097828088,625.8585590150624,631.9629977872193,631.5886620950446,630.3420621600529,628.1891364396283,630.328363223283,635.1058734619476,638.6906657796798,637.5494836935626,633.9185149049857,637.1638513677408,641.8968007951022,642.7587078951476,647.7050514560212,655.1089477925411,665.8013291059201,672.8441632995855,667.5194788429604,666.0598595893174,666.8154735631331,670.0601994986122,684.090355079764,687.8015280682584,704.4956302457873,700.7471843267515,715.3862662269643,714.1923093483156,713.9920945580292,706.3139458429355,707.6949547896326,715.1535839198389,716.9663088625974,718.9110002742584,729.3266485332678,737.5095896173798,747.8676616277687,738.3118386651469,749.5620558848091,743.9902772835135,756.9730512401562,752.3454980363116,749.622429309135,749.5047309509315,755.2963564688415,767.8461607541062,775.2157845637166,785.4750230142635,786.6685860583539,786.1827545892735,804.7350452990933,817.6960275025176,824.1298179284387,806.8946264772867,814.3704226979928,837.9999699976975,861.8116937918006,876.3014072343395,903.8383816788142,919.4931991603142,919.0770828302948,914.2168727766636,935.057098314141,968.0608834323668,985.1990148281424,987.5837398437044,998.550408593784,1010.8919422452155,1026.367205172429,1041.1595080338234,1030.563412636518,1066.7878443746497,1056.8863112295437,1100.5957121299527,1105.112276088273,1143.0803830462664,1138.155452481253,1119.8333333333333
1519,94797,1678,85202,zip,AZ,AZ,Mesa,"Phoenix-Mesa-Chandler, AZ",Maricopa County,800.1511979412256,808.8424031443988,817.0174742633257,810.9348304872716,811.5415888813981,811.3072747347336,828.1164303391431,828.1353246442543,836.6020531839121,836.5731836073655,844.118293644301,851.8011716593826,841.7025645858031,850.6092016389453,848.3316794247648,867.5045409138065,877.3783760949522,890.7949564663493,893.8428698602836,898.9355965920987,892.9610645183584,891.8868699125676,889.5347750646373,891.3143691358649,902.6292837956794,910.0366556898108,918.1095066136452,921.7409713114685,921.4185753046772,924.3001659119914,923.0593066383648,938.4288738965756,947.6538712872198,956.0444423545362,953.5712379306942,951.132094634863,978.0971896084172,984.7856922900944,997.460096456504,988.9306427736532,993.0467510156116,996.8358736142968,1005.256534291219,1017.8627414143676,1019.0051607645256,1020.40927311683,1018.9276466876232,1033.5711981758204,1054.065457878561,1068.7520808277804,1072.5003302841217,1079.459269411627,1084.9964677339842,1086.9179058475172,1091.4583261072198,1096.6768618046517,1096.1936417727395,1087.6905086097463,1100.974425180785,1111.4319706231097,1130.138913208791,1124.224534661582,1130.1728324468493,1136.1900956361362,1150.3199113964313,1168.931461159102,1181.295100512517,1209.30760879499,1218.4195516675634,1234.316100286856,1221.1416590163417,1219.90556045956,1235.354729132319,1280.5730424281724,1325.2106318342387,1368.6181729420357,1399.623391725464,1439.6669822774245,1444.1913693249542,1472.853622114776,1488.199566401628,1533.3129271573653,1543.5836827260614,1542.71186924602,1538.7646169908696,1549.0038022783008,1579.4959149038148,1574.3990507840515,1612.2528038310695,1583.299026585281,1606.8980252343308,1590.5378291176432,1593.642857142857
1521,96643,1680,92101,zip,CA,CA,San Diego,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,2055.581882189077,2055.384052237411,2077.830576162266,2078.368544777238,2081.725800805097,2078.943977635577,2090.8670618319647,2095.0110469370643,2110.504089426616,2132.543296838719,2147.6939143322825,2156.016160516684,2155.997549613394,2168.5782096575576,2170.51578965261,2185.41911642755,2155.064935493434,2165.334104211184,2164.9003108046086,2208.1373577967597,2201.759668229941,2199.5413177924825,2191.3849692269678,2211.2883392496947,2223.197202967541,2240.5195509048426,2247.1616424560298,2260.249639470371,2274.567161936265,2287.34848273462,2301.2401060124203,2301.6968625789173,2285.168848943621,2274.418753477531,2280.787047621131,2294.765887819168,2312.5171038765634,2308.0631228508564,2324.316732941315,2318.12692456605,2339.366783017392,2358.4931009000607,2366.520205000728,2365.7876855161944,2366.016773885336,2368.8889803232123,2367.6890526379284,2364.634250936295,2366.7664968019403,2387.069532586525,2391.661366635525,2404.5092462013727,2410.992597440254,2445.26202098476,2448.776818506617,2448.967310796264,2428.4362663117045,2421.50628040068,2408.548225888174,2420.6480834313948,2448.775420862439,2444.4657081891464,2417.3700572430357,2391.694331818014,2399.476026820748,2405.960357130144,2415.915208218606,2415.396719398544,2437.1078392476084,2440.875402834716,2458.903018349318,2444.1530595884688,2458.136550987562,2488.0558383157936,2539.1744643429056,2577.0827037414315,2613.8581761802743,2656.936586062371,2716.173500265385,2768.150521753394,2814.2275103249617,2828.8385334565905,2816.103587245528,2814.694725164893,2853.4590249340763,2903.9330350693567,2946.840445065899,2972.1229783243407,3013.685465866468,3036.9239094437185,3053.2321119621715,3048.7075461293807,3045.3369256267374
1527,74649,1686,38111,zip,TN,TN,Memphis,"Memphis, TN-MS-AR",Shelby County,716.9048961566507,719.5553802069998,726.2023977357735,728.0909284501699,732.7810529611486,734.9149947941686,734.510205572628,726.3324030772206,729.5953004231798,735.5004980769645,739.5933826183535,735.5242655829387,737.0561151776905,738.0411599878067,739.9236784614176,736.8836123751987,738.535075785176,743.5962617927726,749.1097823267098,751.205132584505,747.5561436009867,741.0921213535923,748.1639674084291,751.3442929496895,756.1930279798415,749.9449573718147,753.0840348324192,762.4449893131173,767.6072019568579,761.1007019563949,771.5695639160293,778.1324320398803,795.1176916088735,779.9374586168144,789.7111892960901,782.1572465072201,793.2875173402218,791.5275418219159,797.7178418967334,808.1236856940708,810.8443331140155,823.1090972069934,809.7977808295709,813.7749795634585,812.3742603002823,825.3365621810285,831.8685801465446,835.0893878572581,842.6390181551529,844.5939706172783,852.8670151601467,853.7069203773925,869.6424515790188,886.6841470769593,883.5531716865373,849.3588260041003,852.042635972636,873.0513617456512,911.6103619096094,907.680578380384,903.5118490510838,898.6031752908948,893.3163646826428,903.3810718412152,920.730019617252,946.4337173069256,966.0968650644302,981.3194070286849,987.313740700336,981.9837935641712,990.181174206364,984.9571614999746,1004.2059483375044,1002.0162335461116,1022.55486576762,1029.7430781587875,1052.000326342716,1083.8117443749688,1104.3642367278353,1121.7321439217862,1122.814656424816,1124.4658832111804,1122.382239115255,1113.8390287544464,1131.8232193049716,1142.4352264151578,1174.745548647301,1187.6149693112116,1212.1706119269286,1200.7821943399438,1194.8659264970904,1181.2265129857162,1192.0348484848485
1528,72528,1687,33309,zip,FL,FL,Oakland Park,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,1158.3682853166956,1166.6512501478376,1169.4216545076267,1179.1289943493475,1191.151034479297,1183.0602910544708,1179.1614969930324,1181.6131817140415,1198.3539753682255,1205.5200994612835,1212.5024585626577,1220.2844385661597,1224.4106987593127,1224.7134641354264,1232.192259441879,1225.604076091208,1226.3900729136776,1225.129590747731,1240.7128739972604,1240.814988864102,1239.3943544679107,1239.8136597351895,1255.0513623836907,1270.060998904043,1273.7258885608476,1266.814833402991,1265.0685611330543,1270.4227415437858,1272.4603834625827,1277.8310589716757,1286.664614358245,1303.7423435875298,1315.723988068503,1315.319827367119,1317.56693850246,1323.1068482574562,1327.357502845885,1333.38579999048,1334.8727460222533,1341.4669269807007,1335.6945004623178,1341.1806203672263,1339.0606250959815,1343.7935789973433,1357.2339107413547,1349.0320037424212,1364.3905096280828,1375.3162988118415,1399.3802072035503,1386.989123724342,1378.2300750489858,1377.7020893914903,1383.0731498243756,1383.7783553217555,1371.9732947943394,1383.3063458715808,1402.091409498776,1432.8832783949988,1447.9152271294363,1463.1519426715126,1455.823912825197,1446.425568800416,1427.6240970261474,1437.240190763281,1437.932942393241,1445.672560688848,1430.0429204803916,1445.9750518080818,1464.721750810005,1477.1089624543906,1487.0333679358705,1517.9026877648969,1536.790181373834,1565.976370381646,1536.2447244071,1568.5822583076442,1600.0729863993697,1662.60425203476,1709.5051936240643,1739.692707521134,1749.0308865498384,1784.410287781277,1863.8320102113955,1952.93213456169,1990.7864809948555,1961.2753116423996,1975.519307553032,2011.4336306336247,2052.3033520587287,2069.943564805268,2061.8018611438333,2070.276066939979,2103.4841269841268
